가맹점명,소재지도로명주소,위도,경도,카테고리,메뉴
행당족발(신촌점),서울특별시 마포구 서강로20길 2,37.55425233,126.9361994,"족발,보쌈","족발 특대(앞발): 46,000원; 족발 대(앞발): 37,000원; 족발 중(뒷발): 32,000원; 족발 소(뒷발): 28,000원; 미니족(포장만가능): 14,000원; 미니불족셋트: 25,000원; 부추전: 9,000원; 쟁반막국수: 10,000원; 주먹밥: 4,000원; 어리굴적: 5,000원; 어리굴젓 포장(200g): 7,000원; 김치전: 9,000원"
행복,서울특별시 마포구 효창원로 250,37.54943213,126.9636323,"전,빈대떡","행복가 세트메뉴 1: 36,000원; 행복가 세트메뉴2: 39,000원; 행복가 세트메뉴3: 43,000원; 행복가 세트메뉴4: 41,000원; 행복가 세트메뉴5: 50,000원; 차돌된장: 점심메뉴; 차돌김치찌개: 점심메뉴"
행복갈비탕,서울특별시 마포구 와우산로32길 11,37.55481626,126.9307929,한식,"솥밥 갈비탕: 15,000원"
행복은 간장밥,서울특별시 마포구 양화로 45,37.55150012,126.9139548,한식,간장 연새 덮밥: 연어와 새우의 감미로운 조화; 순살 꽃게장 덮밥: 명실상부한 밥도둑 No.1; 간장 육회 덮밥: 빈틈없이 채운 최상급 육회; 우삼겹 덮밥: 5대 영양소가 함유된 한 그릇; 소고기 장조림 덮밥: 남녀노소 누구나 좋아하는 맛; 족발 장조림 덮밥: 강한 매력의 콜라겐 대표 주자
행복은간장밥 홍대점,서울특별시 마포구 홍익로 10,37.55372523,126.9236938,한식,"간장 연새 덮밥: 연어와 새우의 콜라보; 간장 육회 덮밥: 육회 한가득 든든하게!; 우삼겹 덮밥: 5대 영양소가 함유된; 순살 꽃게장 비빔밥: 명실상부한 밥도둑 No.1; 간장 연새 덮면: 연어와 새우의 콜라보; 족발 장조림 온면: 쌀쌀함을 달래는 훈훈한 행복; 연새 포케(POKE): Low Calorie Made Fresh Daily; 칠리 콜라겐 샐러드: 새콤, 달콤 & 매콤함 (328 kcal); 아보카도 명란밥: 건강한데 맛도 좋고 저렴해!?; 들기름 막국수: 고소함 더하기 구수함!"
행복한깻닢김밥,서울특별시 마포구 와우산로 151,37.55468091,126.9297762,김밥,"행복한김밥: 2,000원; 참치김밥: 3,500원; 치즈김밥: 3,500원; 소고기김밥: 3,500원; 김치김밥: 3,500원; 돈김밥: 3,500원; 고추김밥: 3,500원; 멸치김밥: 4,500원; 참치고추김밥: 4,500원; 스팸김밥: 4,500원; 진미채김밥: 4,500원; 잡채김밥: 6,000원; 고추소고기김밥: 4,500원; 고추치즈김밥: 4,500원; 새우튀김밥: 4,500원"
행복한마당구이전문점,서울특별시 마포구 성미산로1길 21,37.55901425,126.9080283,생선구이,"된장찌개: 8,000원; 동태탕: 18,000원; 콩국수: 10,000원; 고등어구이: 12,000원; 제육볶음: 10,000원; 삼겹살: 16,000원; 김치찌개: 8,000원; 순두부찌개: 8,000원"
행복한마포횟집,서울특별시 마포구 독막로32길 4,37.54695836,126.9387021,생선회,"계절회 A코스 1인: 4가지 종류에 따라가장맛있는숙성시간에맞춰진 회가코스로진행되며 모듬 해산물한판더 마무리는탕~; 계절회 B코스 1인: 4가지 고급 계절회 코스로 구성되어 각각 최상의 숙성시간으로 최고의 맛을 보여 드립니다.; 계절회 특 코스 1인 (예약 필수): 제철 마다 나오는 5가지 최상의 숙성회를 맛 보실수 있습니다.; 해산물물회 1인: 35,000원; 계절물회1인: 25,000원; 회덮밥: 변동"
행복한식당,서울특별시 마포구 신촌로28가길 19,37.55670829,126.9508894,한식,"삼겹살 500g: 35,000원; 삼겹살 250g: 18,000원; 맥주: 4,000원; 소주: 4,000원; 라면: 3,000원; 공기밥: 1,000원; (포장) 삼겹살 600g: 29,000원"
합정옥,서울특별시 마포구 양화로1길 21,37.54959372,126.9104516,"곰탕,설렁탕","수육무침: 27,000원; 육회: 27,000원; 궁중전: 22,000원; 특속대국: 12,000원; 곰탕: 12,000원; 곰탕(특): 14,000원; 속대국: 10,000원; 수육(중): 40,000원; 곱창전골 (중): 35,000원; 곱창전골 (대): 43,000원; 양지곰탕: 12,000원; 만육천특: 16,000원; 수육 대: 55,000원"
합정전,서울특별시 마포구 월드컵로3길 31-32,37.54980531,126.9109238,"전,빈대떡",메뉴판: 변동
해담,서울특별시 마포구 독막로 67-10,37.5483195,126.9208476,생선회,"생선회: 65000에 즐길수 있는 고급 일식 요리.; 런치정식: 29,000원; 해담정식(주말정식): 50,000원; 새우튀김: 40,000원; VIP생선회: 88,000원; 전복구이: 55,000원; 장어구이: 55,000원; 참치회: 55,000원"
해돋이,서울특별시 마포구 대흥로 80-5,37.54730138,126.9417867,"해물,생선요리","명태탕 소: 30,000원; 명태탕 중: 45,000원; 명태탕 대: 55,000원; 생대구탕: 18,000원; 대구탕: 2인 이상; 알내장탕: 2인 이상; 고갈비: 13,000원; 해돋이정식: 10,000원; 생선모듬찜 소: 30,000원; 황태닭찜: 38,000원; 생선모듬찜(중): 45,000원; 생선모듬찜(대): 55,000원; 코다리찜(중): 45,000원; 코다리찜(대): 55,000원"
해든한식뷔페,서울특별시 마포구 굴레방로7길 59,37.55648906,126.9522278,한식뷔페,"한식뷔페: 9,000원"
해람,서울특별시 마포구 백범로1길 21,37.55485288,126.9378546,한식,"해물순두부: 6,000원; 김치찌개: 6,000원; 된장찌개: 6,000원; 새우볶음밥: 6,000원; 스팸볶음밥: 6,000원"
해물왕칼국수,서울특별시 마포구 월드컵북로 324-10,37.5757062,126.8959319,"칼국수,만두","손칼국수: 8,000원; 얼큰칼국수: 9,000원; 얼큰수제비: 9,000원; 손만두: 6,000원; 순두부: 9,000원"
해밀,서울특별시 마포구 동교로19길 101,37.55964604,126.9159759,한식,"제육돌솥밥: 5,000원; 제육치즈돌솥밥: 5,500원; 더블치즈제육돌솥밥: 6,500원; 해물치즈돌솥밥: 5,500원; 돌솥비빔밥: 5,000원"
해오름 김밥,서울특별시 마포구 토정로 225,37.54458172,126.9359293,김밥,"장칼국수: 8,000원; 장수제비: 8,500원; 장칼수제비: 9,000원; 비빔국수: 8,000원; 잔치국수: 8,000원; 냉모밀: 9,000원; 비빔모밀: 10,000원; 콩국수: 10,000원"
해정어름,서울특별시 마포구 월드컵북로 352-12,37.57740216,126.8932577,해장국,"소고기해장국: 100% 한우 사골 국물에 품질 좋은 양지살, 시래기를 넣어 끓인 깊고 얼큰한 맛의 해장국; 소고기국밥: 소고기, 콩나물, 무를 넣어 푹 끓인 시원하고 얼큰한 경상도식 무국; 맛보기수육: 최상급 차돌양지를 부추와 담백한 양지탕을 곁들여 먹을 수 있는 부담 없는 맛보기 수육; 세트메뉴1: 소고기수육(소)+해장국+부추비빔면+누룽지+주류1병 같이 제공됩니다.; 세트메뉴2: 소고기수육(중)+해장국+부추비빔면+누룽지+주류1병이 같이 제공됩니다.; 세트메뉴3: 소고기수육(대)+해장국+부추비빔면+누룽지+주류1병이 같이 제공됩니다.; 모둠수육전골(중): 대표메뉴 모둠수육과 풍성한 야채를 함께 먹는 전골요리, 마무리라면과 주류 한병제공!; 모둠수육전골(대): 대표메뉴 모둠수육과 풍성한 야채를 함께 먹는 전골요리, 마무리라면과 주류 한병제공!; 사케 Set: 소고기수육(소)+명란치즈계란말이+해장국+오늘의사케=85,000->69,000; 순두부해장국: 해산물 베이스로 건강한 순두부와 다양한 야채를 넣은 얼큰한 해장국; 수육(소)+해장국: 질 좋은 차돌양지, 아롱사태, 몸에 좋은 수삼, 황기, 대추까지 드리는 보양식; 수육(중)+해장국: 질 좋은 차돌양지, 아롱사태, 몸에 좋은 수삼, 황기, 대추까지 드리는 보양식; 수육(대)+해장국: 질 좋은 차돌양지, 아롱사태, 몸에 좋은 수삼,황기, 대추까지 드리는 보양식; 수육만두전골: 멸치육수와 차돌양지육수로 맛을 낸 시원하고 깔끔한 만두전골!; 육즙 육전: 방금 부쳐 고소한 육전에 향긋한 깻잎이면 순삭."
해피리틀클럽,서울특별시 마포구 독막로7길 26,37.54896301,126.9192879,"카페,디저트","아메리카노: 4,500원"
해피박스,서울특별시 마포구 포은로 90,37.55511016,126.9052999,"과일,주스전문점","Hot Americano: 3,000원; Ice Americano: 4,000원; Fruit Juice: 4,500~6,500원; Salad: 4,500~5,500원; 녹차라떼: 4,500원"
함반,서울특별시 마포구 월드컵로1길 54,37.54905832,126.9100406,한식,"모아 함반: 15,000원; 닭고기 함반: 13,000원; 돼지고기 함반: 15,000원; 소고기 함반: 18,000원"
함지박,서울특별시 마포구 와우산로32길 41,37.55485883,126.9325126,한식,"계자이모 비법 제육볶음: 전세계에서 계자이모 말고는 이 양념 비법을 아무도 모릅니다. 꼭 경험해보세요!; 주형사장 수제 우렁쌈밥 (2인이상): 주형사장이 하루 날 잡아 방문 잠그고 몰래 만드는 수제 우렁쌈장 , 여러분들을 기다려요!; 야무진 영광 굴비 백반: 야무지게 구워낸 영광 굴비 2미와 6첩을 한번에 내어드립니다. 푸짐하고 맛있는 한상!; 15년 전통 뚝배기 불고기: 2008년에 함지박을 개업하여 15년 동안 많은 사랑을 받은 우리 뚝배기 불고기!; 밥도둑 낙지볶음 (2인이상): 함지박 고정반찬인 콩나물과 슥슥 삭삭 비벼먹으면 어느 순간 공기밥이 사라져요!; 72시간 숙성 묵은지고등어: 뚝배기 한그릇에 72시간 숙성 묵은지와 신선한 고등어가 만나 여러분을 기다리고 있어요!; 송탄 돈사골 부대찌개 (2인이상): 송탄 유명 부대찌개 집에서 배워 와 함지박만의 스타일로 개발한 돈사골 부대찌개 입니다!; 돌솥 야채 비빔밥: 돌솥에 밥과 야채를 듬뿍 넣어 따뜻하게 나가요! 조금 기다렸다가 비비시면 누릉밥도 매력적!; 차돌 듬뿍 된장찌개: 매일 아침 끓인 야채육수에 신송재래된장을 푼 후 차돌과 야채를 듬뿍 넣고 뚝배기에 펄펄!!; 오모리 김치찌개: 찐한 국물에 숙성김치와 국내산 앞다리살을 넣고 뚝배기에 펄펄 끓여 나가요!; 덕소 할머니 청국장찌개: 덕소 할머니 장인이 만드신 청국장으로 숙성김치와 함께 맛있게 끓여 나가요!; 양푼 야채비빔밥: 입맛 없으실 때 밥 한공기 양푼에 넣고 비벼 드시면 고민이였던 한끼가 행복으로 바뀌어요!"
함초손두부,서울특별시 마포구 월드컵로 154-1,37.56162179,126.9054888,한식,"두부제육볶음: 18,000원; 해물파전: 16,000원; 두부조림: 16,000원; 두부김치: 13,000원; 두부부침: 8,000원; 들깨순두부: 8,000원"
합정 광안리,서울특별시 마포구 독막로3길 38,37.54983049,126.9175891,생선회,"광안 숙성회: 매일 새벽 갓 잡은 고기를 최적의 조건으로 숙성해 회맛이 잘나도록 두툼하게 썰어드립니다.; 대방어회: 10kg 이상의 돼지 大방어를 당일 숙성하여 두툼하게 썹니다 제철에만 판매됩니다.; 육반연반: 숙성 生연어/ 암소 肉사시미; 생연어회: 입안에서 샤르르~~ 녹는 생연어회 두툼하게 썰어서 입안 가득 고소함이 느껴집니다.; 육사시미: 도축한지 3일이 안된 암소만을 취급합니다. 쫄깃하고 고소한 육사시미의 맛을 느껴 보세요~; 생멸치찌개: 부산 기장에서 올라온 손가락만한 생멸치를 먹기 좋게 손질해 선상 어부들 먹던 방식 그대로; 사이드: 9,000원"
합정 마가렛리버,서울특별시 마포구 양화로6길 66,37.54848025,126.9177331,"카페,디저트","레몬타르트: 마가렛리버의 스테디셀러 레몬타르트!! 상큼한 레몬커드와 달콤한 머랭의 조화가 잘 어울려요.; 바스크치즈케이크: 겉을 태워 군고구마 풍미를 살린 바닐라 치즈케이크; 피스타치오크림라떼: 7,000원; 라벤더크림라떼: 7,000원; 피칸슈페너: 6,500원; 아인슈페너: 6,500원; 밤바스크치즈케이크: 7,800원; 갸또 쇼콜라: 진한 다크 초콜릿과 부드러운 마스카포네 치즈크림의 조화가 잘 어우러지는 케이크; 얼그레이 갸또: 얼그레이 시트, 가나슈, 크림 은은한 얼그레이향과 달콤한 초콜릿의 맛이 매력적인 케이크; 카페라떼: 5,500원; 바닐라라떼: 6,000원; 밀크티: 6,500원; 딸기라떼: 6,500원"
합정감자탕,서울특별시 마포구 독막로2길 9,37.54816509,126.9148066,감자탕,"감자탕(소): 27,000원; 감자탕(중): 35,000원; 감자탕(대): 43,000원; 육회 200g: 25,000원; 미니육회 120g: 감자탕 드시는분에 한함; 뼈다귀 해장국: 8,000원; 메밀전: 6,000원; 볶음밥: 2,000원; 수제비사리: 2,000원; 라면사리: 1,000원; 육회 비빔밥: 12,000원"
합정고깃집,서울특별시 마포구 양화로1길 21,37.54959372,126.9104516,"육류,고기요리","꽃살: 진갈비살부위를 뜻하며 마블링이 꽃처럼 피어있어 손님들이 제일 좋아하는 부위; 모듬B: 생등심,갈비살,꽃살; 생갈비살: 최고급 프라임등급을취급하는 소갈비살; 양념갈비살: 최고급 프라임등급을취급하는 소갈비살에 즉석 양념을한 메뉴; 생등심: 최고급 프라임등급 등심부위; 와규진갈비: 일반등심보다 고기의 풍미나 육즙이 매우 뛰어난 와규; 토시살: 특수부위로 기름기가 적고 단백한맛을 내는 소 횡경막 부위; 모듬A: 생등심,갈비살,토시살; 모듬C: 왕규등심,갈비살,꽃살; 삼겹살: 일반삼겹살중 선별하여 마블상태나 육질이뛰어난 상품만 취급"
합정광안리본점,서울특별시 마포구 독막로3길 50,37.55030228,126.9179445,생선회,"광안 숙성회: 매일 새벽 갓 잡은 고기를 최적의 조건으로 숙성해 회맛이 잘나도록 두툼하게 썰어드립니다.; 대방어회: 10kg 이상의 돼지 大방어를 당일 숙성하여 두툼하게 썹니다 제철에만 판매됩니다.; 육반연반: 숙성 生연어/ 암소 肉사시미; 생연어회: 입안에서 샤르르~~ 녹는 생연어회 두툼하게 썰어서 입안 가득 고소함이 느껴집니다.; 육사시미: 도축한지 3일이 안된 암소만을 취급합니다. 쫄깃하고 고소한 육사시미의 맛을 느껴 보세요~; 생멸치찌개: 부산 기장에서 올라온 손가락만한 생멸치를 먹기 좋게 손질해 선상 어부들 먹던 방식 그대로; 사이드: 9,000원"
합정구락부,서울특별시 마포구 잔다리로7안길 31,37.55244656,126.9159556,퓨전음식,"광어 카르파쵸: 29,000원; 부야베스: 37,000원; 한우_굴라쉬: 27,000원; 양갈비: 45,000원; 치즈 플래터: 25,000원; 두툼바 스테이크덮밥: 18,000원; 황소 한우곱창 덮밥: 16,000원; 까리비아따 파스타: 15,000원; 하몽글로리 파스타: 16,000원; 해장파스타: 15,000원; 토마토 라구 파스타: 15,000원; 보섭살_뭉태기 육회: 20,000원; 문어숙회: 20,000원; 통골뱅이탕: 27,000원; 먹태: 15,000원"
합정뒷고기,서울특별시 마포구 양화로1길 32,37.55009059,126.9105915,"육류,고기요리","뒷고기한판600g: 42,000원; 삼겹셋트: 47,000원; 이베리코흑돼지 모듬한판: 52,000원; 냉모밀: 7,000원; 누룽지: 7,000원"
합정생고기김치찌게,서울특별시 마포구 독막로 49,37.54807587,126.9188367,한식,"생고기김치찌개: 10년 넘게 끓여온 옛날 어머니가 해주시던 그 맛!! 말이 필요 없다!! 생고기김치찌개!; 제육볶음: 다른 식당과는 다른 제육!! 불맛추가!!; 돼지불백: 단짠? 젊은 친구들 최애 메뉴!!; 오징어볶음: 고기는 소화가 잘 안된다?? 그럼 오징어 가즈아~~ 밥과 함께 비벼서 먹어봐!!; 수제돈까스: 냉동 받아 쓰는 비양심 매장 아님!! 직접 등심 잡아 직접 빵가루 묻히는 까스~~; 생고기 김치전골 (중): 얼큰하며 양이 듬뿍!! 술안주 노가리 타임에 육수 리필하며 고~; 오삼불고기: 오징어와 삼겹을 둘다 즐길수 있는 달콤매콤소스!! 양이 푸짐스~~; 생고기김치전골 大: 4명에서도 먹어도 남는다는 빅사이즈!! 소주 시키고 시간가도 양은 줄지 않는… 빅사이즈; 버터삼겹살: 홍대 고객분들이 지어준 애칭 버터삼겹살!! 어느덧 대표메뉴!!!; 김치 생삼겹살: 18,000원; 치즈계란말이: 9,000원; 계란찜: 5,000원; 볶음밥: 4,000원; 후식 물냉면: 7,000원"
합정서서갈비,서울특별시 마포구 월드컵로 45,37.5532994,126.9117897,"육류,고기요리","돼지양념구이: 12,000원; 돼지왕갈비: 14,000원; 한돈뼈수제갈비: 14,000원; 한돈양념뼈수제갈비: 14,000원; 한돈생삼겹살: 14,000원; 소양념갈비살구이: 16,000원; 소생갈비살구이: 16,000원"
합정순대국,서울특별시 마포구 양화로6길 14,37.54919328,126.9149162,"순대,순댓국","내장탕: 10,500원; 순댓국: 10,000원; 특대: 12,500원; 순대탕: 9,000원; 머리고기, 술국 각 소: 27,000원; 술국-대: 35,000원"
합정숯불갈비,서울특별시 마포구 월드컵로3길 31-5,37.55008585,126.9110555,"육류,고기요리","수제양념돼지갈비: 합정숯불갈비 시그니처 메뉴. 좋은 고기와 아낌없는 재료들로 만든 제대로 된 돼지숯불갈비.; 소갈비살: 참숯에 구워 특유의 고소한 육즙과 풍미가 살아있는 소갈비살.; 돼지생갈비: 생갈비 본연의 맛을 살린 참숯에 담백히 구운 돼지 생갈비.; 생삼겹살: 신선하고 두툼한 진짜 생삼겹살의 풍미. 대한민국 대표 소주안주.; 된장술밥: 4,000원; 계란찜: 3,000원; 밥과된장찌개: 3,000원; 돼지껍데기: 야들야들 쫄깃 쫄깃한 돼지껍데기 2장; 후식냉면: 5,000원; 후식누룽지: 깔끔하게 누룽지로 마무리; 해물라면: 5,000원; 생고기김치찌개: 부들부들 진한 순두부; 냉면: 시원한 물냉/비냉"
합정식,서울특별시 마포구 월드컵로3길 14,37.55101041,126.9116532,한식,"통김치찌개+후라이: 국산태백묵은지와 제주산흑돼지 사골베이스로 끓여 진한 건강한찌개입니다. + 8가지찬무료; 해물얼큰순두부정식: 바다육수로 해물이가득한 얼큰순두부찌개 남해마늘맛간장으로 요리한 건강한8가지찬이 무료; 차돌순두부 정식: 진한육수로 건강한순두부찌개 남해마늘맛간장으로 요리한 8가지건강한찬이무료; 보들보들수육정식(찌개선택): 매일 아침 직접삶듯이 조려내는 보들수육과 찌개의 만남+ 남해마늘맛간장으로 요리한 8가지찬; 여수새꼬막 묵비빔밥 정식: 시골간장으로 건강하게 양념장을 만들에 싱싱한 야채와 여수새꼬막이 비벼나오는 맛있는 비빔밥; 묵은지순두부 정식: 국산태백묵은지로 끓여낸 아주 구수한순두부찌개 +남해마늘맛간장으로 요리한 8가지건강한찬이무료; 전복백순두부 정식: 완도 전복과 바지락이 가득들어간 사골순두부찌개 +남해마늘맛간장으로 요리한 8가지건강한찬; 닭갈비덮밥정식(찌개선택): 춘천닭갈비와 찌개의만남 남해마늘맛간장으로 요리한 8가지건강한찬; 마요제육덮밥정식: 합정식만의 특별한마요소스가 뿌려진 제육과 찌개의 만남+남해마늘맛간장으로 요리한8가지찬; 불고기덮밥정식(찌개선택): 소불고기와 찌개의만남 남해마늘맛간장으로 요리한 8가지건강한찬; 눈꽃치즈떡갈비정식(찌개선택): 국산돼지로 만든 꽃치즈가 올려진 떡갈비와 찌개의만남+남해마늘맛간장으로 요리한 8가지건강한찬; 돌솥비빔밥 정식: 싱싱한야채와 나물을 시골간장으로 건강하게 요리해 남해마늘이 듬뿍들어간 특제소스와함께돌솥밥; 죽정식(소고기,전복,닭,김치낙지): 속이 편한 영양죽 죽마다가격차이 있어요; 새꼬막수육삼합: 꼬막무침과 묵은지 그리고 무말랭이와 보들보들한 수육이 함께~"
합정식당,서울특별시 마포구 월드컵북로1길 72,37.55337483,126.9179454,베트남음식,"차돌쌀국수(호주산GF등급): 한우사골에 각종야채를 넣고 끓여낸 육수에 면과 호주산 GF등급 차돌양짓살을 더한 메뉴; 건강월남쌈(2인): 각종야채, 새우,소불고기,훈제오리,돼지숯불구이를 라이스페이퍼에 싸서 소스를 짝어먹는 메뉴; 냉분짜: 각종야채와 버미샐리면 그리고 직화 숯불구이와 짜조를 분짜소스에 적셔먹는 월남선생 대표메뉴; 나시고랭(인도네시아): 각종야채와 닭고기 안심과 계란을 월남선생 특제소스로 볶아낸 인도네시아 요리; 해물볶음밥: 각종해물를 야채와 함께 월남선생 특제소스로 볶아낸 불맛나는 볶음밥; 팟카파오무쌉(태국): 다진 돼지고기를 각종 야채와 스윗바질과 함께 볶아낸 태국요리; 마라쌀국수: 마라향이 풍미를 돋우는 중독성 강한 마라탕에 차돌양짓살을 더한 쌀국수; 얼큰해물쌀국수: 각종 해산물을 야채와 특제 얼큰한 소스로 볶아 만든 매운 쌀국수 (신라면 정도의 매운맛); 치킨팟타이 (태국): 닭고기 안심 각종야채와 굵은면을 월남선생 특제소스로 볶아낸 태국식 볶음면; 새우완탕쌀국수: 얇은 만두피에 새우 한마리가 들어간 중국식 만두 완탕 쌀국수; 오징어푸팟퐁커리(태국): 통오징어.베이비크랩 튀김과 계란 새우를 야채를 넣고 커리에 볶아낸 태국요리; 월남유린기: 고소한 소스로 맛을낸 튀긴 닭고기를 각종 야채를 곁들여 먹는 메뉴; 차돌양지쌀국수 특: 차돌양지가 2배를 넣어 든든한 한끼; 해물팟타이(태국): 각종 해물과 야채를 특제소스로 볶아낸 태국식 볶음면; 분보남보: 신선한 채소와 직화숯불고기에 깔끔, 매콤한 양념이 입맛을 돋우는 비빔 쌀국수"
한옥집고깃간,서울특별시 마포구 망원로 50,37.55670097,126.9024482,"육류,고기요리","벌집삼겹살: 16,000원; 항정살: 22,000원; 한옥집김치찜: 9,000원; 직화돼지불백: 9,000원; 소 한마리: 79,000원; 숙성 등심: 29,000원; 숙성 갈비본살: 32,000원; 국내산 부채살: 29,000원; 돼지 한마리: 49,000원"
한우 소머리국밥,서울특별시 마포구 망원로7길 34,37.55898776,126.9051651,한식,"경성한우국밥: 9,500원; 한우설렁탕: 9,500원; 한우소머리국밥: 13,000원; 콩국수: 10,000원; 비빔냉면: 8,000원; 회냉면: 10,000원; 경성선지해장국: 10,000원; 소내장탕: 13,000원; 모듬곰탕: 12,000원; 만두설렁탕: 9,000원; 경성차돌국밥: 9,500원; (특)대왕갈비탕: 16,000원; 연탄불고기정식: 11,000원; 도가니탕: 15,000원; 소곱창전골 1~2인: 38,000원"
한우정육마당,서울특별시 마포구 마포대로10길 16,37.5470003,126.9545334,"육류,고기요리","한우 원플러스 500g: 1, 1+ 등급의 채끝을 스테이크 두껍게 썰어 십는 질감과 육즙을 좋아하시는 분들께 추천; 한우채끝,차독박이,등심 믹스: 1+, 1++ 등급의 채끝, 등심과 1++ 등급의 차돌박이 모듬으로 드실수 있는 실속 메뉴; 한우 투플러스 500g: 1+, 1++ 등급의 윗, 아랫등심을 통으로 썰어 부드러운 질감을 느낄수 있는 메뉴; 생육회 200g: 얼리지 않은 생고기로 한우마당에서 직접 제조한 달콤양념으로 버무린 맛이 일품인 메뉴; 육사시미 200g: 뭄탱이, 함박살이라도 하며 월~금요일 당일 도축한 정해진 물량만 제공; 차돌박이 200g: 1+, 1++ 등급의 고소한 맛이 일품인 메뉴; 살치살 150g: 1+, 1++ 등급에서 발취한 부위로 한우중 제일 고급스러운 부위 한우; 꽃살 200g: 33,000원; 안심 150g: 35,000원"
할매보리밥칡냉면,서울특별시 마포구 월드컵북로27길 9,37.56696312,126.9091915,한식,"물냉면(다대기포함): 8,000원; 시골구들청국장: 청국장+보리밥+계란후라이+김치2; 계절열무보리비빔밥: 11,000원; 생채보리비빔밥+미니청국장: 무생채보리비빔밥 +미니청국장 +김치; 마늘불고기: 8,000원; 생들깨수제비: 12,000원"
할매순대국,서울특별시 마포구 대흥로 84,37.54740969,126.9418078,"순대,순댓국","순대국: 8,000원; 얼큰순대국: 9,000원; 영양순대국: 10,000원; 순대해장라면: 8,000원; 뼈해장국: 9,000원; 내장탕: 9,000원; 갈비탕: 10,000원; 명품육개장: 10,000원; 보쌈정식: 11,000원; 술국: 16,000원; 토종순대: 8,000원; 편육: 8,000원; 감자탕: 28,000원; 순대소곱창전골: 35,000원; 할매보쌈: 35,000원"
함루,서울특별시 마포구 백범로 170,37.54429551,126.9492639,일식당,"히츠마부시 보통 1마리: 나고야 명물 음식으로 손꼽히는 장어덮밥 따뜻한 밥 위에 카바야키를 썰어 올린 음식; 히츠마부시 특 1.5마리: 나고야 명물 음식으로 손꼽히는 장어덮밥 따뜻한 밥 위에 카바야키를 썰어 올린 음식; 우나동: 바닷물에 3일간 축양하여 불필요한 기름을 제거하고 굽고,찌고,굽고를 반복한 장어덮밥; 한우큐브스테이크(저녁한정): 나주에서 공급받는 특급한우를 30일 이상 저온 숙성시켜 구워 각종 야채와 곁들인 스테이크; 장어계란말이: 각종양념에 계란을 섞어 숙성하여 장어구이를 넣고 부드럽고 촉촉하게 구운 계란말이; 우나기구이 1마리: 38,000원; 우나기구이 2마리: 75,000원; 시그니처 코스: 함루의 시그니처 음식만을 모아 코스로 구성한 메뉴로 여러가지 음식을 모두 경험할 수 있다; 오마카세 코스: 계절에 따라 제철식자재를 이용하여 시그니처코스에 구이요리와 냄비요리가 추가된 에뉴; 시로미 세비체(저녁메뉴): 속성된 흰살생선에 훈연향과 자몽소스를 곁들인 요리; 아나고, 새우 텐푸라(저녁메뉴): 조미간장에 맛을 낸 아나고와 새우튀김; 규스지 전복조림(저녁메뉴): 알스지와 전복을 나고야 특제 된장과 간장으로 조려낸 요리; 새우 요세나베(저녁메뉴): 새우와 모시조개로 담백하고 얼큰하게 끓여낸 냄비요리; 스키야키(저녁메뉴): 특제 간장소스에 익힌 소고기와 야채를 계란에 적셔 먹는 요리; 항정살 미소야끼(저녁메뉴): 백된장과 청주로 절여 수비드 한 항정살 구이"
한방오리집,서울특별시 마포구 토정로 282,37.54159107,126.9407352,오리요리,"오리훈제찰밥찜 大: 78,000원; 능이한방오리백숙: 오리능이 백숙은 7가지 한약재를 이슬물로 내려서 1000도의 용융카스트솔트로 만 준비합니다; 오리영양탕 보통: 오리 뼈 육수와 살코기, 그리고 배추, 무청 시래기로 맛을낸 진한 맛의 오리탕 입니다.; 오리 훈제 정식: 새콤한 백김치와 곁들여 먹는 오리마당의 베스트 점심 메뉴 입니다.; 황태구이: 달콤하게 양념해서 숙성시킨 황태구이 입니다.; 오리 볶음밥: 간편하고 든든하게 드실수 있는 점심메뉴 입니다.; 훈제찜반탕: 오리탕과 오리훈제 부추 송이버섯 찜을 즐기실수있는 세트 메뉴 입니다.; 오리훈제찰밥찜 小: 50,000원; 오리훈제찜 大: 70,000원; 오리훈제찜 小: 48,000원; 오리훈제 구이 大: 70,000원; 오리훈제 구이 小: 48,000원; 한방오리백숙: 79,000원; 오리핫볶음: 62,000원; 오리깐풍기 大: 65,000원"
한방족발,서울특별시 마포구 만리재로 19,37.54479051,126.9532629,"족발,보쌈","한방족발: 중 28,000 대 32,000; 반반이족: 중 32,000 대 36,000; 매운족발: 중 32,000 대 36,000; 마늘샐러드족: 중 32,000 대 36,000; 매운미니족-중: 중 22,000 대 28,000; 해물파전: 15,000원; 부추전: 7,000원; 김치전: 7,000원"
한상가득왕솥뚜껑,서울특별시 마포구 성암로13길 36,37.57656426,126.8971192,"육류,고기요리","삼겹살(160g)+한상가득: 19,000원; 꽃삼겹살(160g)+한상가득: 19,000원; 목살(160g)+한상가득: 19,000원; 커플세트 2인한상: 삼겹+목살+항정+(공기밥&볶음밥 택1)+음료수; 차돌박이(130g)+한상가득: 24,000원; 항정살(160g)+한상가득: 21,000원"
